round,residual_energy
376,35.69213004328524
377,35.6545037222946
378,35.61708662125231
379,35.58005766520521
380,35.54276823534123
381,35.506354164700106
382,35.46615586103244
383,35.42791933066209
384,35.38584597229033
385,35.353751734006075
386,35.31624793553196
387,35.27886470441099
388,35.24134409461939
389,35.20558991877173
390,35.16908212421699
391,35.133306809550156
392,35.09160954318162
393,35.053710377817396
394,35.01477924227193
395,34.977462834029566
396,34.9379088950258
397,34.89909073138586
398,34.86105316851056
399,34.824862554411666
400,34.78850647119964
401,34.752929267976434
402,34.71822181524923
403,34.6828610966526
404,34.64632613661
405,34.6091644398836
406,34.56998182522924
407,34.53405652935049
408,34.49795441143574
409,34.460191800162306
410,34.42645608477024
411,34.39133050850548
412,34.352266269967195
413,34.31478933334901
414,34.277444355927635
415,34.23692054355635
416,34.195680872437116
417,34.161349543414715
418,34.12578402320748
419,34.088574343812994
420,34.04982016881869
421,34.01115343219161
422,33.972863926808614
423,33.93603161545884
424,33.8981813325304
425,33.86154864780253
426,33.82291915559702
427,33.78685209581425
428,33.748010444801075
429,33.70965235624773
430,33.67183552340101
431,33.63978916983666
432,33.601653079813836
433,33.565425644306906
434,33.52881313886729
435,33.49109516520203
436,33.45332324478888
437,33.41524284725877
438,33.37595493847999
439,33.332787317650066
440,33.29313353728506
441,33.256249354789574
442,33.222379663916655
443,33.18598487127286
444,33.147152206298124
445,33.1061755498755
446,33.0682407756782
447,33.03060377132853
448,32.99415717987741
449,32.95588619389168
450,32.9182920883185
451,32.879673028243005
452,32.842417163083475
453,32.80293772009753
454,32.767994307964024
455,32.731294298519494
456,32.69118103012071
457,32.65356937400656
458,32.61743498033852
459,32.58079128637019
460,32.54233561303564
461,32.49990250150978
462,32.45970867432672
463,32.42442976980647
464,32.385649087527874
465,32.347786903316006
466,32.313894407262985
467,32.27738271056221
468,32.23642385118054
469,32.19865380658173
470,32.15992883754911
471,32.12298577037027
472,32.0866223334683
473,32.04791427028826
474,32.01160936206719
475,31.97321839542745
476,31.936139152897844
477,31.8968870401825
478,31.858206383064054
479,31.821254796007736
480,31.78536081686846
481,31.748654487998362
482,31.709712136107395
483,31.669412913039018
484,31.633463857846536
485,31.595698038850692
486,31.557826802715148
487,31.520818394752677
488,31.48365158909643
489,31.447177533918307
490,31.408822708806472
491,31.36987199788351
492,31.331934723197712
493,31.293607932498062
494,31.2574235777612
495,31.219207843202557
496,31.182855213979238
497,31.145891268576232
498,31.10401532743707
499,31.066956320623444
500,31.02984253959572
501,30.989346905905208
502,30.956169849514737
503,30.9183735105151
504,30.88082761335144
505,30.845678573915354
506,30.80575413752652
507,30.767907985284527
508,30.731760788212522
509,30.694200480665135
510,30.648451714347523
511,30.612541770389097
512,30.570937077079996
513,30.535020965237315
514,30.497892659530997
515,30.459407725984775
516,30.423130016083856
517,30.38652933992716
518,30.34783683201235
519,30.31167702161379
520,30.274646298131948
521,30.239992341691636
522,30.20254880828664
523,30.16376850242351
524,30.123647263188563
525,30.088387492831124
526,30.05139222543169
527,30.015252388109722
528,29.975331158473885
529,29.937722416427906
530,29.9014727480199
531,29.85862709937551
532,29.82251086328218
533,29.78581621027346
534,29.746987643704898
535,29.711036764583167
536,29.67019010904205
537,29.63402678766903
538,29.593190720307415
539,29.556585646832016
540,29.516693596367602
541,29.480138450066196
542,29.44359203219877
543,29.407206771691172
544,29.369262627150906
545,29.32984830328899
546,29.29349238748721
547,29.25504963490297
548,29.214204596071784
549,29.177484670024867
550,29.142013912381525
551,29.101684100439922
552,29.064804480828066
553,29.024749913779317
554,28.989529875219407
555,28.9519154492556
556,28.913487989491315
557,28.878074777122563
558,28.837579991965292
559,28.79694880904042
560,28.760506993155534
561,28.72584472140468
562,28.687086753210288
563,28.652111694595895
564,28.61314028773821
565,28.57168305560859
566,28.534796833909066
567,28.500345067648805
568,28.46244413365984
569,28.425471670780688
570,28.389439278781655
571,28.351774168383027
572,28.314193287429834
573,28.276294447291768
574,28.239652858624584
575,28.202322189352188
576,28.166663976732284
577,28.129427885208774
578,28.092928622367744
579,28.055505411696494
580,28.01699892787958
581,27.97489070178104
582,27.937730631588202
583,27.902227642753765
584,27.8640952140135
585,27.82690831363434
586,27.788572129081793
587,27.753004443937982
588,27.717057840756283
589,27.679641255589576
590,27.640834660299415
591,27.60251432208326
592,27.563383574753537
593,27.525512996124863
594,27.488392633676067
595,27.45273347795542
596,27.414870950216123
597,27.377122463196788
598,27.337087527185847
599,27.299382757291376
600,27.261544235412984
601,27.22430013634055
602,27.187457258495158
603,27.149364598230157
604,27.111772672831634
605,27.07589889549267
606,27.041064192274725
607,27.00077007813935
608,26.961610793779137
609,26.923712161163138
610,26.889484435343967
611,26.851538991665855
612,26.814410520417734
613,26.77911639410295
614,26.740055486646206
615,26.703467031444283
616,26.667176694564652
617,26.6222280185721
618,26.583884270108975
619,26.548463403934377
620,26.509415320006678
621,26.4672279884328
622,26.431775848266135
623,26.394230790776145
624,26.35878934798655
625,26.320834387984306
626,26.282737955537883
627,26.245339297322978
628,26.207948499121215
629,26.17045445474729
630,26.133631640451984
631,26.095522992413308
632,26.057295581432903
633,26.02251090168891
634,25.984666974611553
635,25.94812589831892
636,25.910207657462063
637,25.873629006105602
638,25.83801920701083
639,25.799929297379837
640,25.762468998682476
641,25.72505478015758
642,25.68816650798568
643,25.651682808918384
644,25.611906743500597
645,25.574848214353647
646,25.538238506037516
647,25.501772799108437
648,25.464991036646072
649,25.429507724346976
650,25.391316500145948
651,25.3547952045239
652,25.315128404994095
653,25.2792283040772
654,25.24271045942345
655,25.20560234543841
656,25.16471303053082
657,25.12726786250127
658,25.09020066750548
659,25.05502939931202
660,25.01325249115332
661,24.97635425511668
662,24.936788915137694
663,24.896304926106787
664,24.85846076473281
665,24.821405595318335
666,24.78489391679119
667,24.74722084493272
668,24.710670736431258
669,24.6755768242237
670,24.636836027160566
671,24.600615769055285
672,24.562512253324183
673,24.52291301892496
674,24.484342966463096
675,24.44575760106861
676,24.408406525929838
677,24.370016547089303
678,24.336050058271063
679,24.301512898759913
680,24.2633880441571
681,24.228133090237108
682,24.192679105380993
683,24.154479930987357
684,24.11563742708174
685,24.07632095148529
686,24.037109575276112
687,23.997659716481717
688,23.961715614807673
689,23.924103290473354
690,23.887464979036192
691,23.850204377147925
692,23.812593624893566
693,23.77614980890449
694,23.737574869093198
695,23.700821927437488
696,23.660364310364546
697,23.62141855174471
698,23.58408396995839
699,23.54576898483339
700,23.506633019858718
701,23.46977946264154
702,23.433614456214464
703,23.398180639564835
704,23.359487746187543
705,23.319341931449785
706,23.283104182168326
707,23.2428343527762
708,23.209311401367422
709,23.172476389380076
710,23.132786939417976
711,23.09551905414278
712,23.056325423673407
713,23.019360844089192
714,22.982651220220674
715,22.942452897934857
716,22.903758675436194
717,22.866422924841835
718,22.82988782994283
719,22.7907142997988
720,22.752401285332496
721,22.716454710526243
722,22.680426476309307
723,22.639752133238368
724,22.6046296923731
725,22.567837998389432
726,22.531460243896422
727,22.49420567469089
728,22.45781651460165
729,22.42122894404784
730,22.383040190332554
731,22.346427547826277
732,22.309262979331884
733,22.270568139072694
734,22.232520368440476
735,22.1946574547431
736,22.158492250543034
737,22.120272145517394
738,22.083566628651788
739,22.04826527347282
740,22.01141281078186
741,21.97278408120128
742,21.934644924068895
743,21.896108112544667
744,21.85954152534279
745,21.820528419223695
746,21.785601735938982
747,21.74730088873586
748,21.71087055297338
749,21.673165324191096
750,21.634040324818272
751,21.597517099946685
752,21.55918418389219
753,21.522444545961445
754,21.486162377897482
755,21.449904711371317
756,21.40991261333616
757,21.371082660139418
758,21.332398751016562
759,21.29403793086688
760,21.257160259853247
761,21.22194598185825
762,21.18177972170751
763,21.14404576932619
764,21.107160634355314
765,21.068748168048256
766,21.02960314965829
767,20.989427629968496
768,20.953807834313977
769,20.91365845075623
770,20.876767231888703
771,20.840090505495333
772,20.801160499121632
773,20.763697449254988
774,20.728301587977338
775,20.690754561641647
776,20.6518226465476
777,20.613425493954143
778,20.575902274107182
779,20.538859565485907
780,20.49228926981791
781,20.455307726982504
782,20.417449434440407
783,20.379581269405925
784,20.3389059329781
785,20.29992094104593
786,20.26076029748083
787,20.224629142973928
788,20.185083147763496
789,20.14784578271458
790,20.108991893521317
791,20.072777804318534
792,20.036730948215865
793,19.998660552016087
794,19.963193613589894
795,19.925102154710295
796,19.888975016180986
797,19.85166713800838
798,19.815702054037637
799,19.77680228334001
800,19.739445143757255
801,19.70169582783931
802,19.66233677740689
803,19.627215791544998
804,19.588845125234943
805,19.552706701903908
806,19.514988281979335
807,19.477484527526855
808,19.43692321752469
809,19.398300448489714
810,19.359732133898962
811,19.320660778918302
812,19.279568968707792
813,19.24408625694735
814,19.20721040301201
815,19.171184715986577
816,19.13174665090851
817,19.093029619009094
818,19.052933705708224
819,19.017029657493364
820,18.979411981894174
821,18.942483997776243
822,18.90292629378193
823,18.86452816889295
824,18.824320066000634
825,18.78710830621918
826,18.748828072479387
827,18.713083910122215
828,18.67099417218314
829,18.635245887966562
830,18.597037954655057
831,18.561841364675495
832,18.518345814123112
833,18.48163134337595
834,18.44342609319451
835,18.404585844305526
836,18.368332190102205
837,18.33081994972692
838,18.292110067596703
839,18.258609855694907
840,18.220279084539253
841,18.18413226625431
842,18.143375772350282
843,18.107912660458556
844,18.070701686220342
845,18.032376272206726
846,17.99749076885797
847,17.95904493712741
848,17.921557001865683
849,17.885772427476706
850,17.84921671591498
851,17.811036987844258
852,17.771910962219764
853,17.736098514841586
854,17.69805230673519
855,17.661226438446583
856,17.62345387237674
857,17.585552620716
858,17.54888105255531
859,17.508246889416224
860,17.46834838692049
861,17.433451850963582
862,17.397132118550562
863,17.359509955850303
864,17.318221018675974
865,17.281395714101382
866,17.244955882191597
867,17.20549510187113
868,17.168741778847156
869,17.134422328068887
870,17.097997012538944
871,17.062004757294687
872,17.02119986789967
873,16.986479421461386
874,16.945905196590246
875,16.906575258686267
876,16.86884961000352
877,16.82531078385885
878,16.78827339658917
879,16.751437236451856
880,16.71151908430356
881,16.674489443720553
882,16.636708508843682
883,16.599759463871315
884,16.560870055436606
885,16.52352406851117
886,16.484153176719207
887,16.44569974053839
888,16.40660369868861
889,16.371800110036755
890,16.33250059500134
891,16.29736861016946
892,16.259841409001545
893,16.22336326823775
894,16.1872185263036
895,16.15017104533956
896,16.112774325847692
897,16.074901262931807
898,16.03767007557267
899,15.998171118006663
900,15.962518808845974
901,15.924382149950775
902,15.886636604660406
903,15.844035922734282
904,15.806943904267673
905,15.768294493929497
906,15.728864498560297
907,15.691475573074845
908,15.653140644960413
909,15.616314536650014
910,15.57758648462317
911,15.540007938462075
912,15.502256934852532
913,15.464447934295487
914,15.427525694791134
915,15.386806799444196
916,15.34692537856028
917,15.312615598371508
918,15.274883940423496
919,15.236647343876843
920,15.198505721443668
921,15.160972296037844
922,15.127625846571192
923,15.088801036135193
924,15.05182508771129
925,15.015175673576056
926,14.977719138991
927,14.939363561808872
928,14.899173919101516
929,14.859432235255833
930,14.821347428826341
931,14.782072750901701
932,14.736924711856703
933,14.699443269952926
934,14.66149008366329
935,14.623670700862805
936,14.583440301917898
937,14.545789098333334
938,14.506227461044439
939,14.469081934622585
940,14.43078266784017
941,14.394828582903555
942,14.359160579099486
943,14.321097549696297
944,14.284538959021855
945,14.246220951747535
946,14.207751289612112
947,14.171322303204528
948,14.134065469650169
949,14.096622077797727
950,14.058234241363511
951,14.021340300304793
952,13.984837029102124
953,13.944327786580388
954,13.905456083329815
955,13.864412771852654
956,13.827524839213432
957,13.792556641704529
958,13.757263762714176
959,13.720932376428912
960,13.681348806359525
961,13.642927445417968
962,13.606268672078436
963,13.570991349144144
964,13.530560188957718
965,13.491297514597196
966,13.454491934567743
967,13.416542248757343
968,13.377302507911894
969,13.340162700761693
970,13.300421240895458
971,13.262373599566825
972,13.22281419866007
973,13.183231338414416
974,13.14550507711588
975,13.109871851315354
976,13.07275852386809
977,13.034310629935831
978,12.995676279322893
979,12.959523705288364
980,12.921998049882413
981,12.88460202691641
982,12.84592842653379
983,12.808609138899232
984,12.768887869790618
985,12.730543872117472
986,12.690865409878619
987,12.651995241687695
988,12.615344599909676
989,12.576677982414935
990,12.540588809417638
991,12.507491624603773
992,12.46751000032865
993,12.432170226189083
994,12.39406853634578
995,12.356819133372746
996,12.317012182450378
997,12.27969354593464
998,12.24345931451489
999,12.20872873727109
1000,12.168446431205476
1001,12.130193193243871
1002,12.094015841085726
1003,12.057620031651284
1004,12.022042770126758
1005,11.98590978961663
1006,11.947622246218739
1007,11.911688370037187
1008,11.874045920759155
1009,11.837627278306897
1010,11.798385344783188
1011,11.76190477626728
1012,11.725800898240252
1013,11.686953033037415
1014,11.650128167036705
1015,11.61129204920376
1016,11.57232529496389
1017,11.53515431056043
1018,11.500031784993313
1019,11.46280861685675
1020,11.42556244283286
1021,11.387621475671356
1022,11.347539724786273
1023,11.309330367553724
1024,11.271864768913401
1025,11.231925337295587
1026,11.194374033590847
1027,11.157804687587438
1028,11.120813431397858
1029,11.083528872770232
1030,11.041014237063484
1031,11.003738588904277
1032,10.966905708509652
1033,10.927593796067969
1034,10.892981860037004
1035,10.853910108730378
1036,10.815529650388147
1037,10.779423958863367
1038,10.742040113644896
1039,10.705176731817481
1040,10.667871733942038
1041,10.633457655787012
1042,10.593544844650133
1043,10.557182040240619
1044,10.51989052859396
1045,10.484943125542433
1046,10.449892372287122
1047,10.412282971872802
1048,10.376126538770457
1049,10.338765578045352
1050,10.304097968627545
1051,10.265030467526293
1052,10.227937069846671
1053,10.189579094119647
1054,10.152897021675615
1055,10.11335244854665
1056,10.07574868664541
1057,10.037720579653456
1058,10.00331913152367
1059,9.967808522369515
1060,9.930711463059746
1061,9.89469293905358
1062,9.855488124229254
1063,9.818397368541927
1064,9.777461533727385
1065,9.739978963727589
1066,9.700564174224588
1067,9.664924898407868
1068,9.62479153030752
1069,9.587177158953834
1070,9.549182207057374
1071,9.511394824533172
1072,9.472598491313466
1073,9.43521083081615
1074,9.398335346639918
1075,9.360259262287885
1076,9.323193409860034
1077,9.282534589684289
1078,9.245524988573173
1079,9.209484514134726
1080,9.169567517763353
1081,9.133920897391247
1082,9.095326928493192
1083,9.053855017085825
1084,9.01399311064228
1085,8.97692484982622
1086,8.941121357374282
1087,8.898546170376935
1088,8.859519984837753
1089,8.818204462775663
1090,8.783206673962894
1091,8.741003752699392
1092,8.703703980441864
1093,8.664169526957611
1094,8.628025110890754
1095,8.591066433129244
1096,8.55207982067133
1097,8.512646000242528
1098,8.475747047529229
1099,8.440049734133583
1100,8.405365105040353
1101,8.369863751274847
1102,8.332024748004644
1103,8.296037196435991
1104,8.255536277733754
1105,8.216981831657403
1106,8.177176361348604
1107,8.141597146835348
1108,8.103466078289166
1109,8.06646066144494
1110,8.026117192491077
1111,7.990426548986082
1112,7.945995988851675
1113,7.908891459013205
1114,7.870896998346391
1115,7.835397269753899
1116,7.796678609106708
1117,7.762769054672702
1118,7.723494137773833
1119,7.685833220397587
1120,7.648167182672183
1121,7.61231756558854
1122,7.573128792964839
1123,7.534042821763352
1124,7.491911187930724
1125,7.451772273658041
1126,7.416360831565305
1127,7.378290162422173
1128,7.340042915363249
1129,7.305190547117132
1130,7.263714991786359
1131,7.227428535894578
1132,7.188812225571549
1133,7.155846045085575
1134,7.1190626620418005
1135,7.082216037029605
1136,7.04304346233221
1137,7.005244121692587
1138,6.9689952213468995
1139,6.930623924961594
1140,6.893263640612159
1141,6.855049042573238
1142,6.815073833048884
1143,6.777795893410041
1144,6.741166199654753
1145,6.7028843501939965
1146,6.6629794319654865
1147,6.621626029793756
1148,6.585799110204196
1149,6.544308288057201
1150,6.508179127898907
1151,6.469209887741883
1152,6.425932234846402
1153,6.387436106471321
1154,6.351865117652223
1155,6.31595638293499
1156,6.280018816453335
1157,6.241125865136605
1158,6.203800042921878
1159,6.166024022761364
1160,6.128359451977699
1161,6.091226066765189
1162,6.054338833749776
1163,6.015278514946462
1164,5.973058755450702
1165,5.934361008276993
1166,5.896401439726085
1167,5.856725790528786
1168,5.818101700402042
1169,5.7786394428965515
1170,5.742969441736359
1171,5.704038738276111
1172,5.666518457757043
1173,5.629539951721909
1174,5.590971695811059
1175,5.556934279027028
1176,5.520144465343081
1177,5.4810806000361705
1178,5.443284822745203
1179,5.402681001235768
1180,5.361458334204715
1181,5.324188866072853
1182,5.2886167350081
1183,5.253712801242006
1184,5.214814058581201
1185,5.176350736235057
1186,5.140208876228045
1187,5.101968952901757
1188,5.060814417902513
1189,5.022198627595677
1190,4.984017737862241
1191,4.946483416505903
1192,4.905493844018262
1193,4.868793168714416
1194,4.830951038627895
1195,4.792565618099356
1196,4.753545178010907
1197,4.712837614970311
1198,4.675805269651478
1199,4.63633680015088
1200,4.597580334790731
1201,4.558175298148426
1202,4.518102529540144
1203,4.483435377005871
1204,4.446705699573616
1205,4.408989410567223
1206,4.369516032010865
1207,4.330967581867437
1208,4.294172386888047
1209,4.257630698219129
1210,4.222114094846162
1211,4.1824367709045545
1212,4.143780202058569
1213,4.107341980794824
1214,4.071157654920517
1215,4.033138859573659
1216,3.995792000741508
1217,3.960049844612084
1218,3.9264031315846637
1219,3.890957503351519
1220,3.8493153280861203
1221,3.8126177700403425
1222,3.775338700225159
1223,3.738767746671018
1224,3.7029978806251407
1225,3.6637721216527885
1226,3.629133822450794
1227,3.5924996948885024
1228,3.5556855164865406
1229,3.5205224116696616
1230,3.4812581116066936
1231,3.441449401364836
1232,3.4013946538067032
1233,3.366103920889899
1234,3.332557331889403
1235,3.2945284620246476
1236,3.2547414431327786
1237,3.2173909924676627
1238,3.1824825862216186
1239,3.1512272520165077
1240,3.115122595827051
1241,3.082053907067571
1242,3.048191665489408
1243,3.0155324812012543
1244,2.9775155470546055
1245,2.942678094662462
1246,2.911117238198053
1247,2.869452017754469
1248,2.8349071627301736
1249,2.8003011677762197
1250,2.7639272155370773
1251,2.7273782842231906
1252,2.6935831306704934
1253,2.6593497126468364
1254,2.6290499614986267
1255,2.5972080658168313
1256,2.5617010700517135
1257,2.528251300017784
1258,2.493600765008421
1259,2.4624252634584294
1260,2.430054209548989
1261,2.394732856969791
1262,2.362499914061889
1263,2.331630613623973
1264,2.2987241559809726
1265,2.2666609442239376
1266,2.2368044001919083
1267,2.2059758553485747
1268,2.170081024581362
1269,2.1379978786678664
1270,2.1042627268347904
1271,2.0777063317536792
1272,2.046614352009189
1273,2.018064212905457
1274,1.9893816376266293
1275,1.9599527482522712
1276,1.9335561964167958
1277,1.9045811402153878
1278,1.8777139907987113
1279,1.8527972009718057
1280,1.8243429688552975
1281,1.7954306306453367
1282,1.7666130928812613
1283,1.7392516490613121
1284,1.713008534607185
1285,1.689308998818881
1286,1.6639781863984513
1287,1.6381493604182467
1288,1.6108441822114115
1289,1.5764849115421047
1290,1.530154396392501
1291,1.4913167063266681
1292,1.465028683294158
1293,1.4397448912935191
1294,1.415644860060457
1295,1.3889637224125504
1296,1.3613737902186593
1297,1.3383199298039048
1298,1.313969260901396
1299,1.2870792100039763
1300,1.2648443845287383
1301,1.2432525105626717
1302,1.2227652040932075
1303,1.1988752010766508
1304,1.173067289237507
1305,1.1495277627162717
1306,1.1164841181150413
1307,1.0896624082201583
1308,1.067814176944705
1309,1.0451318545377462
1310,1.0207053910718635
1311,1.003551645598796
1312,0.9843347991422279
1313,0.9651952924145036
1314,0.9456268578344178
1315,0.927979237163268
1316,0.9097836738635097
1317,0.8854352842249587
1318,0.8675876094552594
1319,0.8500161902097428
1320,0.8284036408960426
1321,0.8059044378684295
1322,0.7893713666763764
1323,0.774045463823376
1324,0.7535260332620499
1325,0.7242155349899664
1326,0.7000682075715381
1327,0.6833863567522758
1328,0.6661529877258014
1329,0.6464482373840839
1330,0.6309271678697193
1331,0.6125925944801396
1332,0.5824732179092388
1333,0.5660251234611922
1334,0.5360851581416489
1335,0.5196161843042123
1336,0.4970239890343169
1337,0.4785862732282466
1338,0.4592595429459548
1339,0.43631423419522314
1340,0.410785207533663
1341,0.38580447969106413
1342,0.3743855768874806
1343,0.36117308852973934
1344,0.3413425824237226
1345,0.3182958909895012
1346,0.3049852404866187
1347,0.2943730836223363
1348,0.27939676040827877
1349,0.26767056862619953
1350,0.25524839189506504
1351,0.24498050320330414
1352,0.2264556088767871
