round,mse
453,308.36501782991064
454,451.2175571975677
455,410.30540859359917
456,413.5752811652343
457,589.9204538445396
458,383.7392731661639
459,270.1706331780125
460,402.1392450465503
461,385.7111130835877
462,447.26094038937845
463,465.3059246248058
464,394.32866518163377
465,448.86995471212686
466,489.945465699118
467,316.6895645873483
468,471.9454242876875
469,438.7079847239302
470,428.93489540980784
471,438.22814933250936
472,368.3547967538382
473,419.09103882896295
474,277.5589389733115
475,438.31043928566
476,412.958271304597
477,392.45607134070934
478,424.5910749781078
479,213.21310043709906
480,457.3329933649676
481,394.36954180556916
482,334.8658553759501
483,428.15540119634744
484,423.8554340206643
485,454.43830441728187
486,516.4884520998762
487,611.5842221662786
488,547.2368850105987
489,473.9543867149442
490,508.4452949587008
491,482.9978822724266
492,443.67062925792294
493,371.58742308742006
494,551.6799723774805
495,470.3582204668115
496,581.1796337700194
497,326.98111908156693
498,406.7221774304544
499,280.62482317797213
500,462.7127236415067
501,445.701665345489
502,288.55513951048397
503,302.9289717084887
504,574.9610898223278
505,496.470770148752
506,623.3054346590214
507,546.51039081444
508,499.4463027322445
509,405.90130702168955
510,512.7678963346957
511,390.207452318072
512,312.24565196137024
513,562.6977411042482
514,519.2877507558494
515,493.569897070176
516,450.3268115096704
517,456.6368702950893
518,382.2559801444712
519,260.9226874698068
520,408.1562758269766
521,313.26501769961186
522,501.8078500107908
523,379.45639713789416
524,255.743510092842
525,402.68716999918746
526,396.566250033244
527,486.60079377068524
528,415.6045192006503
529,463.9938844071046
530,483.93759171728817
531,313.5013500161555
532,493.46378933588926
533,525.3853924608878
534,380.59411419364574
535,401.65616916369015
536,351.2935968515632
537,276.89887783821473
538,323.1804082045161
539,188.0051481374315
540,492.6138574979293
541,527.7214339190062
542,545.0189501857302
543,398.9175502911365
544,620.0046643938455
545,382.63146713168646
546,464.9492886296337
547,480.17706497905846
548,379.4567450111937
549,382.8144539252408
550,319.22066942956474
551,414.7392508466975
552,527.3231951129003
553,480.97980654618834
554,451.8385912538144
555,348.56790888938866
556,409.3731309544492
557,324.2857592531968
558,391.64719062431624
559,375.8052552964251
560,408.5234039649283
561,573.6233695975201
562,480.92061413015665
