round,ch_id,energy_consumed
48,9,0.0010200273921964764
48,10,0.0014999805605173666
48,20,0.0006257181829577574
48,27,0.0038704545088418807
48,32,0.0040878069804169415
48,60,0.003056097389295298
48,71,0.0008594585832391033
48,84,0.0038774248664271704
49,2,0.0009999999999998899
49,6,0.00039999999999995595
49,8,0.005799999999999361
49,23,0.005599999999999383
49,33,0.0
49,41,0.0019999999999997797
49,76,0.0037999999999995815
50,6,0.0007999999999999119
50,16,0.0007999999999999119
50,23,0.0031999999999996476
50,28,0.0007999999999999119
50,44,0.0019999999999997797
50,45,0.0011999999999998678
50,52,0.0017999999999998018
50,75,0.0031999999999996476
50,76,0.0019999999999997797
50,81,0.0021999999999997577
51,14,0.004799999999999471
51,16,0.0011999999999998678
51,20,0.0005999999999999339
51,24,0.0013999999999998458
51,35,0.0013999999999998458
51,40,0.0025999999999997137
51,43,0.0005999999999999339
51,48,0.0007999999999999119
51,55,0.0011999999999998678
51,68,0.0009999999999998899
51,95,0.0021999999999997577
52,1,0.0008120481979557725
52,10,0.0036732732174751814
52,24,0.0034826110401594557
52,25,0.00142710865416118
52,31,0.004286580296579745
52,32,0.0008127806980416374
52,59,0.001221803407992994
52,63,0.0010165119109843412
52,79,0.0018326775173139187
53,0,0.00039999999999995595
53,11,0.0011999999999998678
53,14,0.0021999999999997577
53,19,0.0021999999999997577
53,26,0.0011999999999998678
53,34,0.0029999999999996696
53,41,0.0007999999999999119
53,42,0.00019999999999997797
53,44,0.00019999999999997797
53,54,0.0019999999999997797
53,59,0.0011999999999998678
53,63,0.0
53,95,0.0015999999999998238
53,96,0.0009999999999998899
54,0,0.0009999999999998899
54,2,0.0009999999999998899
54,4,0.0005999999999999339
54,17,0.005399999999999405
54,24,0.0005999999999999339
54,28,0.0021999999999997577
54,43,0.0023999999999997357
54,50,0.0027999999999996916
54,66,0.0015999999999998238
54,85,0.0
54,99,0.00019999999999997797
55,15,0.00039999999999995595
55,17,0.0025999999999997137
55,20,0.00019999999999997797
55,28,0.0021999999999997577
55,34,0.0009999999999998899
55,40,0.0005999999999999339
55,50,0.0009999999999998899
55,53,0.00039999999999995595
55,60,0.0017999999999998018
55,63,0.0013999999999998458
55,73,0.0021999999999997577
55,90,0.0037999999999995815
56,4,0.0010264302969426042
56,7,0.004076145863507963
56,26,0.002273646653181416
56,47,0.002852984009591386
56,60,0.0034818255877661075
56,66,0.001452072256542536
56,79,0.0038710244139563144
57,2,0.0007999999999999119
57,3,0.0035999999999996035
57,9,0.0025999999999997137
57,13,0.0019999999999997797
57,29,0.0013999999999998458
57,41,0.00019999999999997797
57,46,0.00039999999999995595
57,49,0.00039999999999995595
57,60,0.0021999999999997577
57,66,0.0005999999999999339
57,67,0.0005999999999999339
57,81,0.0011999999999998678
57,94,0.0013999999999998458
58,9,0.00039999999999995595
58,18,0.0011999999999998678
58,21,0.00019999999999997797
58,40,0.0013999999999998458
58,52,0.0005999999999999339
58,60,0.0005999999999999339
58,63,0.0009999999999998899
58,66,0.0013999999999998458
58,70,0.00019999999999997797
58,73,0.0011999999999998678
58,82,0.0033999999999996255
58,92,0.0005999999999999339
58,94,0.005199999999999427
59,22,0.00019999999999997797
59,34,0.0033999999999996255
59,44,0.0011999999999998678
59,51,0.0031999999999996476
59,77,0.0009999999999998899
59,78,0.0013999999999998458
59,79,0.0013999999999998458
59,86,0.0019999999999997797
59,87,0.0035999999999996035
59,99,0.0005999999999999339
60,6,0.001430114381088865
60,30,0.00046944651799268877
60,31,0.0022442901482898625
60,35,0.0014268786292958024
60,38,0.000813168292764066
60,47,0.0026474148653640728
60,50,0.0012267386172971073
60,64,0.0010194944074373713
60,79,0.0012370081379854958
60,84,0.00183552216285654
60,86,0.0008517710250831589
60,88,0.0030592460759737983
61,4,0.0013999999999998458
61,28,0.004599999999999493
61,44,0.0029999999999996696
61,54,0.0025999999999997137
61,56,0.0015999999999998238
61,63,0.005599999999999383
62,3,0.0021999999999997577
62,25,0.0009999999999998899
62,35,0.0035999999999996035
62,53,0.0017999999999998018
62,54,0.0023999999999997357
62,62,0.0025999999999997137
62,97,0.004999999999999449
63,29,0.0035999999999996035
63,38,0.00019999999999997797
63,39,0.0035999999999996035
63,48,0.005199999999999427
63,66,0.0
63,86,0.0031999999999996476
63,89,0.0017999999999998018
63,95,0.0007999999999999119
64,3,0.0004516081678102579
64,16,0.002646608535356809
64,20,0.0018374363659154347
64,28,0.00134091727412039
64,34,0.0024445204017997657
64,44,0.0015195018937111948
64,47,0.0018322765769093752
64,48,0.001313002141811681
64,55,0.0006108179519087598
64,82,0.00468677185172417
65,1,0.00019999999999997797
65,2,0.0009999999999998899
65,3,0.0007999999999999119
65,6,0.00019999999999997797
65,11,0.0013999999999998458
65,18,0.0029999999999996696
65,35,0.0025999999999997137
65,52,0.0005999999999999339
65,54,0.0017999999999998018
65,67,0.0017999999999998018
65,78,0.0025999999999997137
65,79,0.0013999999999998458
65,99,0.0
66,7,0.0031999999999996476
66,40,0.0039999999999995595
66,41,0.0015999999999998238
66,47,0.00039999999999995595
66,48,0.00039999999999995595
66,56,0.0023999999999997357
66,74,0.0031999999999996476
66,84,0.0023999999999997357
66,96,0.0005999999999999339
67,12,0.005999999999999339
67,14,0.00039999999999995595
67,17,0.0005999999999999339
67,21,0.0
67,26,0.0023999999999997357
67,38,0.0005999999999999339
67,54,0.0019999999999997797
67,61,0.0015999999999998238
67,66,0.0
67,74,0.0019999999999997797
67,78,0.0021999999999997577
68,4,0.0026572908908277793
68,7,0.004717760449858777
68,8,0.0042890876887088925
68,42,0.002661137083785514
68,51,0.001632485036281106
68,96,0.003266452474106729
69,4,0.0009999999999998899
69,13,0.0015999999999998238
69,15,0.0005999999999999339
69,22,0.0
69,26,0.0009999999999998899
69,32,0.0013999999999998458
69,33,0.0023999999999997357
69,48,0.0023999999999997357
69,63,0.0011999999999998678
69,74,0.0011999999999998678
69,79,0.0027999999999996916
69,89,0.0019999999999997797
70,12,0.0019999999999997797
70,15,0.0011999999999998678
70,26,0.0011999999999998678
70,27,0.0019999999999997797
70,38,0.0007999999999999119
70,43,0.0033999999999996255
70,47,0.0031999999999996476
70,69,0.0009999999999998899
70,71,0.0019999999999997797
70,88,0.0011999999999998678
71,2,0.00019999999999997797
71,4,0.00039999999999995595
71,6,0.00019999999999997797
71,10,0.0017999999999998018
71,15,0.0011999999999998678
71,25,0.0013999999999998458
71,34,0.0007999999999999119
71,35,0.0005999999999999339
71,36,0.00019999999999997797
71,39,0.0009999999999998899
71,45,0.0007999999999999119
71,50,0.0009999999999998899
71,55,0.0009999999999998899
71,68,0.0015999999999998238
71,79,0.0019999999999997797
71,91,0.0013999999999998458
71,94,0.0009999999999998899
72,16,0.0004074347558928326
72,18,0.0006094164739307018
72,31,0.004084580296579765
72,32,0.0005195743256504737
72,38,0.0008263365855282201
72,39,0.00306379692981551
72,47,0.002080553153818887
72,50,0.00042382574486476976
72,65,0.0004080518772004993
72,75,0.002645472409296079
72,81,0.001428907497311338
72,88,0.0006263560217068531
72,91,0.0010398669287172146
73,7,0.0005999999999999339
73,19,0.0013999999999998458
73,35,0.0005999999999999339
73,41,0.0033999999999996255
73,42,0.0029999999999996696
73,43,0.0025999999999997137
73,57,0.006799999999999251
73,90,0.0
74,0,0.00039999999999995595
74,19,0.0031999999999996476
74,22,0.0007999999999999119
74,26,0.0017999999999998018
74,31,0.0009999999999998899
74,32,0.0011999999999998678
74,41,0.0
74,55,0.0017999999999998018
74,57,0.0033999999999996255
74,97,0.004399999999999515
75,5,0.0009999999999998899
75,12,0.0027999999999996916
75,18,0.0027999999999996916
75,26,0.0013999999999998458
75,31,0.0007999999999999119
75,37,0.0033999999999996255
75,48,0.00039999999999995595
75,49,0.0021999999999997577
75,55,0.0009999999999998899
75,83,0.0005999999999999339
75,87,0.0013999999999998458
76,25,0.0012251086541612
76,30,0.001018558288575666
76,43,0.003736540486624529
76,57,0.003646060773074944
76,59,0.003460142421314538
76,64,0.001428241611156067
76,69,0.002859783369680402
76,81,0.0
76,91,0.0014298669287171606
77,4,0.0011999999999998678
77,9,0.0013999999999998458
77,21,0.0007999999999999119
77,38,0.0007999999999999119
77,51,0.004799999999999471
77,71,0.0007999999999999119
77,82,0.0019999999999997797
77,83,0.0019999999999997797
77,97,0.004399999999999515
78,15,0.0017999999999998018
78,17,0.0011999999999998678
78,20,0.0013999999999998458
78,22,0.00039999999999995595
78,37,0.0037999999999995815
78,60,0.0027999999999996916
78,62,0.004399999999999515
78,69,0.0009999999999998899
78,98,0.0013999999999998458
79,13,0.0023999999999997357
79,30,0.0027999999999996916
79,31,0.0021999999999997577
79,40,0.005599999999999383
79,41,0.0023999999999997357
79,83,0.0033999999999996255
80,19,0.0034680888049017367
80,29,0.002243358267497997
80,32,0.001635122792166821
80,39,0.001424198684206679
80,56,0.0026535272388675812
80,60,0.002074097389295426
80,71,0.0014494585832390827
80,72,0.0008115251985958416
80,77,0.0028552266456713937
81,1,0.0017999999999998018
81,8,0.0033999999999996255
81,22,0.0033999999999996255
81,34,0.0
81,39,0.0011999999999998678
81,44,0.0009999999999998899
81,57,0.0007999999999999119
81,59,0.0017999999999998018
81,63,0.0009999999999998899
81,70,0.0015999999999998238
81,98,0.0017999999999998018
82,4,0.0007999999999999119
82,25,0.0011999999999998678
82,26,0.004599999999999493
82,30,0.0017999999999998018
82,64,0.0013999999999998458
82,87,0.005999999999999339
82,95,0.0025999999999997137
82,99,0.0
83,1,0.0027999999999996916
83,24,0.006199999999999317
83,46,0.0033999999999996255
83,79,0.0021999999999997577
83,84,0.0035999999999996035
83,85,0.0005999999999999339
84,0,0.0012263050486037153
84,1,0.0033427711672935345
84,2,0.0004092763157843571
84,12,0.0034658747834636627
84,13,0.0016300245245578493
84,35,0.0032663430114554526
84,42,0.000568011289435344
84,54,0.0014281664885152368
84,58,0.0010188371254368223
84,62,0.0012253244287108722
84,91,0.0004092889762390417
84,93,0.0004075734038823664
85,3,0.0005999999999999339
85,7,0.00039999999999995595
85,14,0.0009999999999998899
85,43,0.0019999999999997797
85,51,0.0023999999999997357
85,56,0.0007999999999999119
85,57,0.0029999999999996696
85,61,0.0015999999999998238
85,67,0.0021999999999997577
85,71,0.0005999999999999339
85,73,0.0005999999999999339
85,76,0.0007999999999999119
85,90,0.0013999999999998458
86,1,0.0025999999999997137
86,37,0.00039999999999995595
86,38,0.00039999999999995595
86,47,0.004399999999999515
86,51,0.0023999999999997357
86,77,0.0005999999999999339
86,79,0.0007999999999999119
86,83,0.0033999999999996255
86,95,0.0031999999999996476
87,0,0.0007999999999999119
87,5,0.0005999999999999339
87,8,0.00019999999999997797
87,10,0.0017999999999998018
87,11,0.0
87,27,0.0011999999999998678
87,30,0.0009999999999998899
87,62,0.0023999999999997357
87,65,0.0015999999999998238
87,68,0.0013999999999998458
87,74,0.0019999999999997797
87,80,0.0007999999999999119
87,83,0.0027999999999996916
87,92,0.0005999999999999339
88,6,0.0005377162726876161
88,29,0.003059901574497148
88,39,0.002036997807011165
88,40,0.0030555567257416483
88,46,0.0008125360694236639
88,57,0.0010853191418543906
88,77,0.0030632266456713797
88,82,0.002853945723824469
88,85,0.000611940595825422
88,90,0.0016628091605797035
89,3,0.0005999999999999339
89,8,0.0029999999999996696
89,15,0.0009999999999998899
89,21,0.0021999999999997577
89,22,0.0
89,31,0.0
89,45,0.0013999999999998458
89,48,0.0015999999999998238
89,65,0.0025999999999997137
89,71,0.0021999999999997577
89,82,0.0019999999999997797
89,84,0.0009999999999998899
90,19,0.0019999999999997797
90,22,0.0017999999999998018
90,37,0.0027999999999996916
90,49,0.0009999999999998899
90,72,0.005199999999999427
90,83,0.0023999999999997357
90,87,0.0021999999999997577
90,90,0.0009999999999998899
91,17,0.0009999999999998899
91,23,0.0009999999999998899
91,24,0.0035999999999996035
91,26,0.00019999999999997797
91,33,0.0011999999999998678
91,37,0.0027999999999996916
91,47,0.0015999999999998238
91,48,0.0015999999999998238
91,90,0.0021999999999997577
91,92,0.0027999999999996916
92,0,0.0010195366990691235
92,5,0.0018328524334714213
92,11,0.0016349079660451515
92,25,0.0
92,51,0.0006101212590702842
92,53,0.003473031052503406
92,54,0.002245610814192056
92,71,0.000269764305398712
92,72,0.004541827581746538
92,73,0.0
92,90,0.002682606870434645
93,15,0.0015999999999998238
93,21,0.0013999999999998458
93,23,0.0011999999999998678
93,24,0.0015999999999998238
93,57,0.0025999999999997137
93,62,0.0023999999999997357
93,67,0.0017999999999998018
93,69,0.0007999999999999119
93,83,0.0007999999999999119
93,84,0.0
93,86,0.0021999999999997577
93,92,0.0011999999999998678
94,2,0.0013999999999998458
94,10,0.005199999999999427
94,14,0.0021999999999997577
94,19,0.0021999999999997577
94,35,0.0017999999999998018
94,44,0.0007999999999999119
94,55,0.0011999999999998678
94,83,0.0035999999999996035
95,3,0.00019999999999997797
95,4,0.0009999999999998899
95,7,0.0019999999999997797
95,11,0.00019999999999997797
95,19,0.0011999999999998678
95,24,0.00019999999999997797
95,32,0.0027999999999996916
95,45,0.0017999999999998018
95,61,0.00039999999999995595
95,77,0.0013999999999998458
95,81,0.0005999999999999339
95,82,0.0015999999999998238
95,86,0.0025999999999997137
95,90,0.00039999999999995595
95,94,0.0005999999999999339
96,5,0.00040771310836784647
96,9,0.0032721095687859303
96,12,0.000811984347932948
96,17,0.0024485255232223335
96,47,0.0008115691442273087
96,50,0.0018376514897294194
96,55,0.0012384538557264069
96,68,0.0016309029577212808
96,94,0.0032673746395283643
96,97,0.002648744539314629
97,11,0.0005999999999999339
97,15,0.0017999999999998018
97,43,0.0019999999999997797
97,56,0.0013999999999998458
97,59,0.0031999999999996476
97,60,0.0033999999999996255
97,72,0.0029999999999996696
97,75,0.0005999999999999339
97,81,0.0011999999999998678
97,87,0.0
97,99,0.0005999999999999339
98,4,0.0005999999999999339
98,9,0.0
98,13,0.0011999999999998678
98,14,0.0007999999999999119
98,21,0.0011999999999998678
98,22,0.0007999999999999119
98,30,0.0011999999999998678
98,42,0.0
98,51,0.004399999999999515
98,54,0.0015999999999998238
98,57,0.0013999999999998458
98,65,0.0033999999999996255
98,82,0.0007999999999999119
99,2,0.00039999999999995595
99,6,0.0009999999999998899
99,12,0.0011999999999998678
99,16,0.0005999999999999339
99,20,0.00019999999999997797
99,34,0.0015999999999998238
99,50,0.0011999999999998678
99,53,0.0021999999999997577
99,76,0.0019999999999997797
99,81,0.00019999999999997797
99,90,0.0015999999999998238
99,92,0.0021999999999997577
99,96,0.0025999999999997137
99,98,0.00019999999999997797
100,8,0.0059239227641924574
100,28,0.002038844835027198
100,31,0.0
100,41,0.000502139910541155
100,45,0.00040838895437667055
100,46,0.002451216416542279
100,56,0.0024930544777354013
100,92,0.005328683489432606
101,0,0.0021999999999997577
101,7,0.0017999999999998018
101,25,0.0021999999999997577
101,39,0.0029999999999996696
101,49,0.0007999999999999119
101,84,0.004599999999999493
101,89,0.0023999999999997357
101,91,0.0013999999999998458
102,10,0.005999999999999339
102,29,0.0007999999999999119
102,31,0.0029999999999996696
102,46,0.0013999999999998458
102,47,0.004799999999999471
102,67,0.0007999999999999119
102,91,0.0017999999999998018
103,13,0.0041999999999995374
103,16,0.0017999999999998018
103,35,0.0013999999999998458
103,36,0.00039999999999995595
103,53,0.0009999999999998899
103,54,0.0009999999999998899
103,58,0.0033999999999996255
103,69,0.0011999999999998678
103,76,0.00039999999999995595
103,83,0.0025999999999997137
103,99,0.00039999999999995595
104,18,0.0006094164739307018
104,30,0.0026516748657270384
104,40,0.005909113451483317
104,72,0.0018321007943835066
104,75,0.0030527178108453734
